,postdate,source,headline,btc_label,ltc_label,eth_label
3408,2018-01-16 10:35:18,coindesk.com,the united nations children's fund is seeking to invest in early stage blockchain startups with the potential to help people across the globe ,0,1,0
3409,2018-01-16 11:30:08,coindesk.com,"amid negative news flow, bitcoin is taking a hit today and touching 3 5 week lows at the time of writing ",0,1,0
3410,2018-01-16 12:00:04,coindesk.com,global shipping giant maersk is spinning off its blockchain work with ibm in an effort to foster collaboration between competitors  ,0,1,0
3411,2018-01-16 12:34:04,coindesk.com,"cypherium, which provides a blockchain infrastructure, is partnering with research group ic3 to work on scaling solutions ",0,1,0
3412,2018-01-16 13:30:11,coindesk.com,the french minister of the economy has announced the creation of a working group to develop cryptocurrency regulations ,0,1,0
3413,2018-01-16 15:00:09,coindesk.com,"ripple's xrp token fell to a 2 5 week low today, and is looking at a more or less sideways movement in the short term, chart analysis suggests ",0,1,0
3414,2018-01-16 15:50:37,coindesk.com,"the dallas mavericks will begin accepting cryptocurrency payments during their next season, according to owner and investor mark cuban 
",0,1,0
3415,2018-01-16 16:20:05,coindesk.com,"metropolitan bank released a statement stating that it had a ""long standing policy"" barring crypto related wire transfers outside the u s ",0,1,0
3416,2018-01-16 17:36:52,coindesk.com,"it's been a day of major losses so far across the cryptocurrency markets, with the top 20 all in the red and a big chunk knocked off the total value ",0,1,0
3417,2018-01-17 00:14:40,coindesk.com,russian president vladimir putin believes that legislation laying out rules for the country s cryptocurrency sector will be needed in the future  ,1,1,0
3418,2018-01-17 00:22:20,coindesk.com,the company behind the controversial cryptocurrency bitconnect has announced that it will close down its lending and exchange platform ,1,1,0
3419,2018-01-17 00:30:01,coindesk.com,"announced tuesday, the investment by ripple executives in omni feels ill timed as the price of the coin has fallen more than 40 percent ",1,1,0
3420,2018-01-17 00:49:21,coindesk.com,"on tuesday, we had technical difficulties that prevented us from posting for several hours  we apologize for any inconvenience this may have caused ",1,1,0
3421,2018-01-17 05:00:14,coindesk.com,"though it's garnered little attention, ""non interactive proofs of proofs of work"" may clear a roadblock for sidechains, a potential ""altcoin killer """,1,1,0
3422,2018-01-17 09:00:14,coindesk.com,"icos and tokens may open up new modes of healthcare funding, but are there as many cons as pros?",1,1,0
3423,2018-01-17 10:00:38,coindesk.com,a new bill introduced by a u s  lawmaker calls for the formation of a task force to combat the use of cryptocurrencies in financing terrorism ,1,1,0
3424,2018-01-17 11:00:52,coindesk.com,bitcoin startup blockstream has introduced a micropayment processing system that it claims makes it simpler to build bitcoin payment apps ,1,1,0
3425,2018-01-17 12:00:45,coindesk.com,"while both were great minds, neither marx nor satoshi had the power to predict how their ideas would influence others or be implemented ",1,1,0
3426,2018-01-17 13:00:27,coindesk.com,"bitcoin is still dropping and might soon test near  8,000 levels, chart analysis indicates ",1,1,0
3427,2018-01-17 14:00:45,coindesk.com,the enterprise ethereum alliance has announced the appointment of its first executive director ,1,1,0
3428,2018-01-17 14:26:21,coindesk.com,"the price of bitcoin has fallen below  10,000 for the first time since early december ",1,1,0
3429,2018-01-17 15:00:05,coindesk.com,reality shares advisors and amplify trust etf launched the first blockchain based exchange traded funds on nasdaq today ,1,1,0
3430,2018-01-17 16:57:28,coindesk.com,numerous users complained on social media they couldn't cash out their bcc tokens on bitconnect's site following the shutdown of its lending platform ,1,1,0
3431,2018-01-17 17:45:19,coindesk.com,israel's government has published draft circular outlining possible approaches to taxing the proceeds of initial coin offerings (icos) ,1,1,0
3432,2018-01-17 19:00:41,coindesk.com,"a new analysis by goldman sachs technician sheba jafari released a new paper claiming bitcoin could recover just below  10,000 ",1,1,0
3433,2018-01-17 21:30:14,coindesk.com,u s  treasury department deputy sigal mandelker explained how the department would regulate cryptocurrency exchanges in testimony before the senate ,1,1,0
3434,2018-01-17 22:30:04,coindesk.com,"the first bitcoin futures contract listed by cboe has expired, a move that came amid a turbulent day of trading that saw the cryptocurrency's price ",1,1,0
3435,2018-01-18 00:00:12,coindesk.com,"what do you get when you mix regulatory threats, an immature market infrastructure and an influx of new investors? lots of red on the trading screens ",1,1,1
3436,2018-01-18 05:22:48,coindesk.com,"with long term fixes like sharding a ways off, ethereum developers are making the software run more efficiently to ease growing storage requirements ",1,1,1
3437,2018-01-18 06:30:39,coindesk.com,"south korea will make a decision on thursday over its stance on cryptocurrency exchange regulation, according to a report by reuters ",1,1,1
3438,2018-01-18 07:19:25,coindesk.com,a new state bill introduced to the colorado senate is looking at using blockchain technology to secure private data from cyberattacks  ,1,1,1
3439,2018-01-18 09:00:11,coindesk.com,"2018 will be the year enterprise blockchain goes live and businesses can move from experimenting to production, says oracle's mark rakhmilevich ",1,1,1
3440,2018-01-18 10:00:12,coindesk.com,"the u s  department of veterans affairs will consider any blockchain use cases that can help solve its problems, its cto said tuesday ",1,1,1
3441,2018-01-18 10:45:11,coindesk.com,"ledger, the maker of hardware cryptocurrency wallets, has raised  75 million in series b funding ",1,1,1
3442,2018-01-18 11:40:38,coindesk.com,a korean financial regulator has reportedly indicated it is investigating possible insider trading of cryptocurrencies by its own staff ,1,1,1
3443,2018-01-18 12:30:07,coindesk.com,"despite a sharp recovery to over  11,500 today, bitcoin's price is still on shaky ground, the charts suggest ",1,1,1
3444,2018-01-18 14:00:58,coindesk.com,"do you care about prices? which innovations have you most excited? if you've strong opinions on the state of the industry, make your voice heard ",1,1,1
3445,2018-01-18 14:45:36,coindesk.com,"antpool adds support for the siacoin token, as the mining pool's parent firm, bitmain, launches a device that can mine it ",1,1,1
3446,2018-01-18 15:20:53,coindesk.com,"the cryptocurrency market is showing early signs of possible recovery, with ripple and stellar performing best among the top 10 currencies ",1,1,1
3447,2018-01-18 16:20:44,coindesk.com,"cryptocurrency mining demand provided a boost to tsmc's fourth quarter revenue, according to new statements from the foundry giant ",1,1,1
3448,2018-01-18 17:40:06,coindesk.com,decentralized exchange radar relay has partnered with ledger to allow for hardware wallet to wallet direct transfers ,1,1,1
3449,2018-01-18 19:00:13,coindesk.com,the european securities and markets authority released a public call for input on cryptocurrency based contracts for differences ,1,1,1
3450,2018-01-18 20:00:36,coindesk.com,intercontinental exchange announced today that it was partnering with blockstream to launch a cryptocurrency price data feed ,1,1,1
3451,2018-01-18 20:45:14,coindesk.com,"the u s  city of virginia beach has granted  500,000 to help establish a new bitcoin mine in the area ",1,1,1
3452,2018-01-18 22:45:14,coindesk.com,"bitcoin devs have released the first paper on the schnorr multi signature protocol, which, if implemented, would increase bitcoin block sizes ",1,1,1
3453,2018-01-19 05:11:14,coindesk.com,a handful of platforms have launched to support token issuers with their sales  which one an issuer uses may say something about the token itself ,1,1,1
3454,2018-01-19 07:00:35,coindesk.com,"the european central bank is soliciting questions for its president, mario draghi, specifying that cryptocurrencies should be a topic ",1,1,1
3455,2018-01-19 09:00:03,coindesk.com,the brazilian state wants to pay for feasibility studies with a token designed for the construction industry  can such a coin achieve network effect?,1,1,1
3456,2018-01-19 10:00:37,coindesk.com,"an sec letter states there are ""significant investor protection issues"" to be examined before opening up crypto etfs to retail investors ",1,1,1
3457,2018-01-19 11:00:25,coindesk.com,an organization of global securities regulators has issued a notice alerting investors to the perceived risks associated with initial coin offerings ,1,1,1
3458,2018-01-19 12:00:53,coindesk.com,"with its recovery stalled, bitcoin needs a quick break above  12,500 or the tide may turn in favor of the bears ",1,1,1
3459,2018-01-19 13:00:09,coindesk.com,the chief innovation officer at the u s  regulator for national banks details the agency's efforts to support fintech while still mitigating risk ,1,1,1
3460,2018-01-19 14:00:35,coindesk.com,massachusetts' securities enforcement office is suing a resident and his company for selling unregistered securities in a token sale ,1,1,1
3461,2018-01-19 14:09:34,coindesk.com,the u s  commodity futures trading commission brought two lawsuits against allegedly fraudulent cryptocurrency investment schemes yesterday ,1,1,1
3462,2018-01-19 15:00:12,coindesk.com,the pboc's beijing division has reportedly issued a document requiring payment services to stop facilitating crypto trading activities ,1,1,1
3463,2018-01-19 16:15:18,coindesk.com,the tokyo electric power company holdings announced it had invested in blockchain startup electron to develop an asset management platform ,1,1,1
3464,2018-01-19 17:20:51,coindesk.com,cryptocurrency exchange okcoin is reportedly moving to launch in south korea   possibly as soon as next month ,1,1,1
3465,2018-01-19 18:15:44,coindesk.com,bulgaria's government has revealed it is part of an international crackdown of onecoin ,1,1,1
3466,2018-01-19 19:15:49,coindesk.com,india has sent tax notices to tens of thousands of cryptocurrency owners within its borders ,1,1,1
3467,2018-01-19 21:30:28,coindesk.com,"venezuelan officials have denied claims that the petro token's white paper has been released, calling such claims ""false information """,1,1,1
3468,2018-01-20 11:30:03,coindesk.com,"organizers hope a new competition will spur security advances for lightning, but also steer bitcoin debates in more constructive directions ",0,0,0
3469,2018-01-20 12:20:02,coindesk.com,"it isn t possible to have decentralization, a fixed money supply and sufficient liquidity for an efficient payments system, says frances coppola ",0,0,0
3470,2018-01-21 12:05:06,coindesk.com,"decentralized public blockchains are the only way enterprises will commit to digitizing services in an interoperable manner, says ey's paul brody ",0,0,0
3471,2018-01-21 12:40:17,coindesk.com,"new york passed the bitlicense in a vacuum  now state and federal laws are catching up, often with poor coordination, causing a compliance nightmare ",0,0,0
3472,2018-01-22 05:00:57,coindesk.com,"an effort to connect startups with companies formally recognized by hyperledger, the measure may accelerate the rate at which new ideas find traction ",1,0,0
3473,2018-01-22 07:00:38,coindesk.com,the indian state of andhra pradesh announced a partnership with covalent fund to kickstart a blockchain ecosystem at its fintech valley vizag ,1,0,0
3474,2018-01-22 08:00:14,coindesk.com,"the question is what can we solve, enhance, or deliver that will make individuals or organizations produce more, be more efficient or enjoy life more?",1,0,0
3475,2018-01-22 09:00:46,coindesk.com,"the opera web browser is now protecting smartphones from cryptocurrency miners embedded in websites, the company says ",1,0,0
3476,2018-01-22 10:00:45,coindesk.com,the imf has voiced concerns over the risks involved with cryptocurrencies and has called for global talks and cooperation ,1,0,0
3477,2018-01-22 11:10:33,coindesk.com,south korea's korbit exchange has informed users that non citizens will soon not be able to deposit korean won for trading  ,1,0,0
3478,2018-01-22 12:10:27,coindesk.com,"bitcoin is stuck in a narrow range currently, but a breakout may lie ahead, the price charts indicate ",1,0,0
3479,2018-01-22 13:00:20,coindesk.com,"if facebook ceo mark zuckerberg really wants to experiment with decentralized systems, a publicly issued crypto token would be hell of a way to do it ",1,0,0
3480,2018-01-22 14:00:57,coindesk.com,china based crypto exchange huobi has announced that it will issue its own token based on the ethereum erc 20 standard ,1,0,0
3481,2018-01-22 16:00:38,coindesk.com,the national research council of canada is trialing the ethereum blockchain for recording government contracts ,1,0,0
3482,2018-01-22 17:00:27,coindesk.com,"china's public security ministry says it will take aim at pyramid schemes in the country, including those that purportedly involve cryptocurrencies ",1,0,0
3483,2018-01-22 18:00:59,coindesk.com,"louis dreyfus, a major commodities trading company, has announced that it has piloted a blockchain based transaction system developed by a group of ",1,0,0
3484,2018-01-22 20:10:44,coindesk.com,coinbase has added twitter's former vice president of operations and user services to its team in an effort to improve its customer service ,1,0,0
3485,2018-01-22 21:40:01,coindesk.com,the sec is investigating companies that have made recent waves in markets with their public pivots toward blockchain  ,1,0,0
3486,2018-01-22 22:00:27,coindesk.com,"the price of bitcoin is down more than 10  today, according to coindesk's bitcoin price index (bpi) ",1,0,0
3487,2018-01-22 22:55:46,coindesk.com,u s  senators marco rubio (r  fl) and robert menendez (d  nj) have denounced venezuela's planned cryptocurrency in a new letter ,1,0,0
3488,2018-01-23 05:09:28,coindesk.com,"transaction fees are the talk of the bitcoin ecosystem, with many users upset by the rising cost to send funds, but there are simple ways to cut fees ",1,1,1
3489,2018-01-23 07:00:48,coindesk.com,the city of south burlington in vermont is partnering with a blockchain startup to pilot a land registry ledger based on the tech ,1,1,1
3490,2018-01-23 08:30:40,coindesk.com,south korea's financial watchdog has set a date for the introduction of a new rule barring anonymous virtual cryptocurrency trading accounts ,1,1,1
3491,2018-01-23 09:00:05,coindesk.com,"after decades at a white shoe law firm, russell bruemmer is now advising blockchain startup applied philosophy labs on token sales and governance ",1,1,1
3492,2018-01-23 10:00:26,coindesk.com,japan based bitcoin exchange bitflyer has opened a new eu branch after receiving regulatory approval in luxembourg ,1,1,1
3493,2018-01-23 10:30:44,coindesk.com,"china's banking regulator, the cbrc, thinks the country should double down on its adoption on blockchain technology to improve the credit market ",1,1,1
3494,2018-01-23 11:30:40,coindesk.com,"tech giant microsoft and blockchain alliance hyperledger and others have joined blockchain based digital identity initiative, the id2020 alliance ",1,1,1
3495,2018-01-23 12:20:11,coindesk.com,"bitcoin prices look set to explore sub  10,000 levels, leaving the bulls an uphill task to achieve a reversal ",1,1,1
3496,2018-01-23 13:00:53,coindesk.com,"not all unwelcome tidings can be dismissed as attempts to sow ""fear, uncertainty and doubt,"" and shooting the messenger won't make the message untrue ",1,1,1
3497,2018-01-23 14:00:54,coindesk.com,the united nations has formed a new coalition to research and adopt applications of blockchain technology to further action on climate change ,1,1,1
3498,2018-01-23 15:00:06,coindesk.com,"the price of ether is likely to head south unless the bulls can quickly pull the price back over  1,100, price chart analysis indicates ",1,1,1
3499,2018-01-23 15:31:00,coindesk.com,goldman sachs analysts have claimed bitcoin is in a bubble bigger than the dot com era and the famous dutch tulip mania ,1,1,1
3500,2018-01-23 16:25:19,coindesk.com,"td ameritrade said that the first quarter of fiscal year 2018 was a strong one, buoyed in part by interested in stocks related to blockchain ",1,1,1
3501,2018-01-23 17:35:44,coindesk.com,the malta financial services authority published the feedback it received on its proposed rules for cryptocurrency investment schemes ,1,1,1
3502,2018-01-23 19:10:16,coindesk.com,a new bill introduced to the virginia state legislature calls for a study on the impact of cryptocurrencies ,1,1,1
3503,2018-01-23 20:15:11,coindesk.com,a european union commissioner plans to hold a meeting of public and private sector stakeholders to discuss the impact of cryptocurrencies ,1,1,1
3504,2018-01-23 21:45:21,coindesk.com,"payments processor stripe announced it would end support for bitcoin in april, citing rising transaction costs and times as two reasons for the move ",1,1,1
3505,2018-01-23 22:45:16,coindesk.com,an amazon uk customer is relieved after finally receiving a refund for an antminer s9 which he paid for but never received  ,1,1,1
3506,2018-01-24 05:07:45,coindesk.com,"even with a tumultuous past and harsh critics, stablecoin projects keep popping up, aiming to relieve some of the volatility in the crypto markets  ",0,0,0
3507,2018-01-24 07:00:34,coindesk.com,"innovate uk, the united kingdom's innovation arm, plans to invest more than  26 million in emerging tech projects, including distributed ledgers ",0,0,0
3508,2018-01-24 09:00:32,coindesk.com,"while some say the guidelines proposed by israel's tax authority would legitimize token sales, others balk at the notion of taxing them at all ",0,0,0
3509,2018-01-24 10:00:36,coindesk.com,"south korea's communications commission has issued fines totaling  130,000 to eight cryptocurrency exchanges over insufficient user data protection ",0,0,0
3510,2018-01-24 11:00:20,coindesk.com,blockcypher and a u s  energy department lab are developing solutions allowing energy transactions to be settled across blockchains ,0,0,0
3511,2018-01-24 12:05:44,coindesk.com,"persistent demand around the  10,000 mark hints that bitcoin could be building a base for an eventual move to over  13,000 ",0,0,0
3512,2018-01-24 13:00:10,coindesk.com,"new academic papers dive into just how decentralized the most popular blockchains are, and how resistant they'd be to takeover by controlling force ",0,0,0
3513,2018-01-24 14:25:19,coindesk.com,"having rallied 27 percent in the last 24 hours, stellar's xlm token is eyeing a bullish breakout on the price charts ",0,0,0
3514,2018-01-24 15:00:35,coindesk.com,blockchain technology startup skuchain and ntt data corporation have partnered to bring blockchain's benefits to supply chains ,0,0,0
3515,2018-01-24 15:04:39,coindesk.com,the commodity future exchange commission (cftc) has charged two individuals and a las vegas based business in connection with a cryptocurrency scam ,0,0,0
3516,2018-01-24 16:00:03,coindesk.com,a new virginia bill would form a subcommittee to research the impact of implementing blockchain technology within the state's government ,0,0,0
3517,2018-01-24 16:30:09,coindesk.com,the ceo of goldman sachs has denied a report from last year which said that the investment bank was moving to launch its own bitcoin trading desk ,0,0,0
3518,2018-01-24 17:00:55,coindesk.com,"idt corporation and mercury fx announced wednesday that they would pilot ripple's xrp token to facilitate real time, low cost international transfers ",0,0,0
3519,2018-01-24 18:00:25,coindesk.com,"versabank, based in canada, is developing a ""blockchain based digital safety deposit box"" as part of an effort to tap the tech for new services ",0,0,0
3520,2018-01-24 19:30:47,coindesk.com,"rapper 50 cent's move to accept bitcoin for his 2014 ""animal ambition"" album has resulted in a multi million dollar windfall ",0,0,0
3521,2018-01-24 21:00:33,coindesk.com,"bermuda is moving toward setting up a blockchain based system for recording property deeds, its premier said at davos this week  ",0,0,0
3522,2018-01-24 22:15:31,coindesk.com,listia announced wednesday it had raised  15 million in an ico and will launch its decentralized marketplace ink protocol next month ,0,0,0
3523,2018-01-24 23:00:45,coindesk.com,"canadian police are looking for two armed robbery suspects, having arrested one after an attempted heist at cryptocurrency exchange canadian bitcoins ",0,0,0
3524,2018-01-25 05:03:43,coindesk.com,dnv gl and vechain are teaming up to develop a blockchain to track arack all shipments ,0,0,1
3525,2018-01-25 08:30:31,coindesk.com,"bart chilton, the former cftc commissioner, is now taking his regulatory expertise to decentralized cryptocurrency exchange omega one ",0,0,1
3526,2018-01-25 09:15:17,coindesk.com,"a class action suit has been filed against exchange and lending platform bitconnect, which recently closed following u s  cease and desist orders  ",0,0,1
3527,2018-01-25 10:40:17,coindesk.com,igaming platform provider cashbet has partnered with arsenal football club in a deal that will promote the firm's new crypto token  ,0,0,1
3528,2018-01-25 11:30:44,coindesk.com,"two u s  financial regulators are increasing their commitment to bringing closer scrutiny to the cryptocurrency industry, according to their chiefs ",0,0,1
3529,2018-01-25 12:30:17,coindesk.com,digital money platform uphold has received a  57 5 million investment from former federal reserve analyst and ripple chief risk officer greg kidd ,0,0,1
3530,2018-01-25 12:50:09,coindesk.com,"bitcoin bulls seem to have gained an upper hand, but the cryptocurrency is still struggling to find follow through buying today ",0,0,1
3531,2018-01-25 13:00:31,coindesk.com,"blockchain capital has announced that jimmy song, a bitcoin core developer, has joined the blockchain firm as a venture partner ",0,0,1
3532,2018-01-25 14:00:30,coindesk.com,"mobius network has raised  39 million in its token sale, opting to use the stellar network instead of the more popular ethereum ",0,0,1
3533,2018-01-25 15:15:50,coindesk.com,"guardtime and metaco launched yesterday, ""silo"", a new cryptocurrency asset management solution for banks and financial institutions ",0,0,1
3534,2018-01-25 16:00:41,coindesk.com,mobile stock trading provider robinhood is now providing bitcoin and ethereum trading alongside the traditional assets it offers  ,0,0,1
3535,2018-01-25 16:25:20,coindesk.com,"lawmakers in wyoming have filed a bill that, if approved, would exempt some creators and sellers of blockchain tokens from securities regulations ",0,0,1
3536,2018-01-25 17:15:14,coindesk.com,the fintech chief at the monetary authority of singapore believes bitcoin won't cause a financial meltdown like the 2008 lehman brothers bankruptcy ,0,0,1
3537,2018-01-25 18:00:14,coindesk.com,world leaders have struck a cautionary tone on cryptocurrencies in statements made during the world economic forum event in davos ,0,0,1
3538,2018-01-25 20:15:16,coindesk.com,"tennessee legislators say the state is ""ready for the blockchain """,0,0,1
3539,2018-01-25 21:15:48,coindesk.com,"cryptocurrencies took the stage thursday at the world economic forum in davos, switzerland, during a panel discussion on bitcoin ",0,0,1
3540,2018-01-25 22:20:21,coindesk.com,blockchain security company bitgo will acquire kingdom trust in a new deal announced on thursday ,0,0,1
3541,2018-01-26 05:00:50,coindesk.com,"early use of the lightning network is catching bugs, but developers are concerned that it could also slow down the building of bitcoin's second layer ",1,1,1
3542,2018-01-26 07:00:31,coindesk.com,coinbase has partnered with trading technologies to integrate bitcoin spot and bitcoin derivatives trading  ,1,1,1
3543,2018-01-26 09:00:16,coindesk.com,"china's central bank is considering its own digital currency, but it may not be built with blockchain technology, according a senior official ",1,1,1
3544,2018-01-26 10:00:29,coindesk.com,u s  immigration and customs enforcement is working to expose transactions made by drug traffickers using cryptocurrencies to hide their trails ,1,1,1
3545,2018-01-26 11:00:08,coindesk.com,"china's national internet finance association, a self regulatory group, has warned against participating in overseas icos and cryptocurrency trading ",1,1,1
3546,2018-01-26 12:00:22,coindesk.com,australia's brisbane airport is to roll out digital currency payments within the terminal shopping area ,1,1,1
3547,2018-01-26 12:32:53,coindesk.com,"major japanese exchange coincheck has announced the suspension of a number of services today, including all cryptocurrency withdrawals ",1,1,1
3548,2018-01-26 13:15:30,coindesk.com,"sia nader's cryptolux, a cryptocurrency fund of funds, aims to take advantage of lessons he drew in the 2008 crash   including the value of ",1,1,1
3549,2018-01-26 13:40:37,coindesk.com,"bitcoin's price range continues to narrow, but a big move on either side could happen soon, the technical charts suggest ",1,1,1
3550,2018-01-26 15:00:18,coindesk.com,russia's finance ministry has introduced a draft federal law on the regulation of digital assets and initial coin offerings ,1,1,1
3551,2018-01-26 15:35:24,coindesk.com,"technical analysis suggests that bitcoin cash could see a further decline ahead, but that bull scenarios are also in play ",1,1,1
3552,2018-01-26 16:10:46,coindesk.com,japanese exchange coincheck has confirmed that about  533 million worth of cryptocurrency has been stolen from its digital wallets  ,1,1,1
3553,2018-01-26 17:10:03,coindesk.com,"ethereum is getting closer to deploying new technology that would allow the network to scale, its founder vitalik buterin said  
",1,1,1
3554,2018-01-26 18:30:19,coindesk.com,"the philippines securities and exchange commission hit kropcoin with a cease and desist order, on the grounds it was offering unregistered securities ",1,1,1
3555,2018-01-26 19:30:04,coindesk.com,"the influential economist has made harsh public remarks about bitcoin before, but his latest piece broadens the attack to include the underlying tech ",1,1,1
3556,2018-01-26 21:30:56,coindesk.com,starbucks chairman howard shultz said the ubiquitous coffee chain sees the blockchain and digital currencies in its future but not bitcoin  ,1,1,1
3557,2018-01-26 23:05:14,coindesk.com,"though the coincheck theft may superficially resemble 2014's mt  gox hack, the impact on cryptocurrencies is not nearly as significant ",1,1,1
3558,2018-01-27 10:50:12,coindesk.com,"just the blockchain? a world of blockchains for blockchains is coming, and it might be closer than you think ",1,1,1
3559,2018-01-27 12:31:31,coindesk.com,"three bills in the state legislature, combined with zero taxes and cheap power, should make wyoming a competitive location for blockchain businesses ",1,1,1
3560,2018-01-27 23:43:00,coindesk.com,"the statement, provided saturday evening, confirms the suspicions of online sleuths and is likely to raise new questions about the company's finances ",1,1,1
3561,2018-01-28 09:11:02,coindesk.com,"defining criteria for digital asset will move forward the whole industry and simplify the jobs of investors and regulators, says pavel kravchenko    ",0,0,0
3562,2018-01-28 10:20:52,coindesk.com,the u s  national institute of standards and technology has issued a blockchain report aimed to assist businesses considering adopting the technology ,0,0,0
3563,2018-01-28 11:21:45,coindesk.com,"zcash's latest private powers of tau ceremony used nuclear waste in a small aircraft to generate random code, helping to ensure the network's privacy ",0,0,0
3564,2018-01-29 05:00:27,coindesk.com,"how likely is an end of days scenario for bitcoin? not very, according to investor sebastien meunier in a piece that outlines the possibilities  ",0,0,0
3565,2018-01-29 07:02:31,coindesk.com,"two san francisco blockchain startups are teaming up, including one that is aiming to create a kind of decentralized airbnb ",0,0,0
3566,2018-01-29 09:02:56,coindesk.com,a small japanese startup is paving the way in ideating how bitcoin's experimental lightning network could take shape on two fronts ,0,0,0
3567,2018-01-29 10:02:36,coindesk.com,"a texas financial regulator has issued a cease and desist order, this time to decentralized banking platform arisebank ",0,0,0
3568,2018-01-29 11:00:34,coindesk.com,"following last week's huge hack, japan's financial services agency has said coincheck must report on the issues and its plan for improvements ",0,0,0
3569,2018-01-29 11:45:41,coindesk.com,"bitcoin's possible upside appears capped by a recent run of negative news, most notably a major japanese exchange hack ",0,0,0
3570,2018-01-29 12:15:33,coindesk.com,major japanese electronics retailer yamada denki is partnering with the bitflyer exchange to trial bitcoin payment in two of its stores ,0,0,0
3571,2018-01-29 13:00:28,coindesk.com,"coming off several weeks of intense criticism enterprise blockchain startup ripple has revealed several clients using its native cryptocurrency, xrp ",0,0,0
3572,2018-01-29 13:30:13,coindesk.com,the securities commissioner of the u s  state of kansas has issued a warning on the risks of cryptocurrency and ico investments ,0,0,0
3573,2018-01-29 14:30:11,coindesk.com,bitcoin services startup btcc said it's been acquired by a hong kong based blockchain investment fund  it did not name the buyer or reveal the price ,0,0,0
3574,2018-01-29 14:45:13,coindesk.com,"ethereum's ether token could revisit record highs very soon, courtesy of last week's bullish price action ",0,0,0
3575,2018-01-29 15:30:41,coindesk.com,a british man who runs a cryptocurrency trading firm was yesterday forced at gunpoint to hand over an unknown quantity of bitcoin ,0,0,0
3576,2018-01-29 16:15:07,coindesk.com,the philippines  securities and exchange commission has said that it is developing rules around crypto trading to curb the risk of fraud ,0,0,0
3577,2018-01-29 17:30:00,coindesk.com,"two former employees of distributed ledger startup ripple are raising money for a new cryptocurrency hedge fund, public records show ",0,0,0
3578,2018-01-29 19:40:09,coindesk.com,"cryptocurrency hedge fund polychain capital has pushed back against a report that it is seeking to raise hundreds of millions of dollars in an ipo 
",0,0,0
3579,2018-01-29 21:00:45,coindesk.com,the world economic forum is working with the canadian and dutch governments to pilot a digital identity project that focuses in part on blockchain ,0,0,0
3580,2018-01-29 22:20:11,coindesk.com,security firm trendmicro stated in a new report that google's doubleclick ad services were used to distribute cryptocurrency mining malware ,0,0,0
3581,2018-01-30 05:01:14,coindesk.com,"after years of working with clients who were leery of bitcoin s dark past, bitfury has launched a suite of investigative tools to help fight crime ",1,0,1
3582,2018-01-30 07:00:41,coindesk.com,smart contract startup kadena has raised  2 25 million in a pre a financing private placement saft round for its new blockchain project ,1,0,1
3583,2018-01-30 08:30:41,coindesk.com,the joint venture between investment giant sbi and ripple is forming a group to research the use of distributed ledgers in securities products ,1,0,1
3584,2018-01-30 09:00:56,coindesk.com,"singapore based marketing company jet8 has proved the value of cool teens in asia, and with this ico, it goes global ",1,0,1
3585,2018-01-30 10:00:29,coindesk.com,ethereum capital aims to raise  50 million to purchase controlling shares of ethereum based startups and tokens  ,1,0,1
3586,2018-01-30 11:00:11,coindesk.com,a german financial watchdog has ordered crypto exchange gmbh to immediately stop offering financial commission services ,1,0,1
3587,2018-01-30 12:00:31,coindesk.com,hong kong authorities have launched a public education campaign on the risks associated with ico and cryptocurrency investment ,1,0,1
3588,2018-01-30 12:45:41,coindesk.com,"bitcoin is looking at  10,000 after the bulls failed to defend a key level in the early asian hours, price chart analysis suggests ",1,0,1
3589,2018-01-30 13:00:43,coindesk.com,intel contributed sawtooth blockchain software has become the second code base to graduate from incubation by the hyperledger blockchain consortium ,1,0,1
3590,2018-01-30 14:00:14,coindesk.com,former new hampshire governor and three term senator judd gregg has said he believes bitcoin could alter how the world views currency ,1,0,1
3591,2018-01-30 14:50:02,coindesk.com,the u s  securities and exchange commission is charging cryptocurrency banking firm arisebank over alleged fraud and violations of securities rules ,1,0,1
3592,2018-01-30 15:05:33,coindesk.com,innovation shares announced that it will launch a nextgen protocol etf that uses ai to identify and invest in blockchain innovators ,1,0,1
3593,2018-01-30 15:19:07,coindesk.com,"down for the third consecutive day, nem's native cryptocurrency xem is close to seeing a revival of the bear market, technical charts indicate ",1,0,1
3594,2018-01-30 17:00:07,coindesk.com,"kentucky citizen brian page filed a class action lawsuit on behalf of each of bitconnect's former investors, alleging the company ran a ponzi scheme ",1,0,1
3595,2018-01-30 18:13:31,coindesk.com,"the price of bitcoin is down nearly 10 percent today, having slipped to close to  10,000 amid wider weakness in the cryptocurrency market ",1,0,1
3596,2018-01-30 18:50:50,coindesk.com,"the cftc has subpoenaed bitfinex and tether, according to a new report from bloomberg  ",1,0,1
3597,2018-01-30 19:26:03,coindesk.com,"social media giant facebook has unveiled a new policy that bans advertisements involving bitcoin and initial coin offerings, among others  ",1,0,1
3598,2018-01-31 03:00:32,coindesk.com,"china based huobi, previously one of the country's largest cryptocurrency exchanges, plans to launch an office in san francisco ",0,0,0
3599,2018-01-31 05:00:55,coindesk.com,angel investor and entrepreneur jason calacanis argues that the cryptocurrency boom will end badly for most investors  ,0,0,0
3600,2018-01-31 07:00:08,coindesk.com,"hawaiian lawmakers are aiming to address cryptocurrency, this time by update money transmission law in the state ",0,0,0
